date,open,high,low,close,volume
2025-09-09,1.42991,1.44704,1.40959,1.41295,211267.0
2025-09-10,1.4214,,1.37351,1.39108,224421.0
2025-09-11,1.38457,1.41048,1.36683,1.39483,297872.0
2025-09-12,1.38156,1.41741,1.36472,1.4029,231574.0
2025-09-15,1.39187,1.43554,1.38484,1.4201,202994.0
2025-09-16,1.42474,1.44044,1.40883,1.41397,250185.0
2025-09-17,1.4243,1.43495,1.40871,1.43076,285224.0
2025-09-18,1.43204,1.47564,1.41399,1.46153,265003.0
2025-09-19,1.46622,1.4833,1.42336,1.43657,333959.0
2025-09-22,1.43904,1.47264,1.43343,1.45582,244071.0
2025-09-23,1.4544,1.48502,1.43805,1.48131,328408.0
2025-09-24,1.47338,1.49297,1.46121,1.48745,295390.0
2025-09-25,1.49308,1.50053,1.45566,1.47432,296874.0
2025-09-26,1.4687,1.47669,1.45707,1.46267,163229.0
2025-09-29,1.46271,1.48325,1.45205,1.47614,254372.0
2025-09-30,1.48517,1.49874,1.45401,1.46445,
2025-10-01,1.46376,1.47991,1.43924,1.45544,244229.0
2025-10-02,1.45182,1.46594,1.43264,1.44379,286334.0
2025-10-03,1.44111,1.46764,1.43539,1.45627,270592.0
2025-10-06,1.46371,1.47745,1.45598,1.46439,192965.0
2025-10-07,1.46461,1.4887,1.45484,1.479,223951.0
2025-10-08,1.48037,1.5063,1.47288,1.49368,247880.0
2025-10-09,1.48963,1.49891,1.47205,1.48131,230808.0
2025-10-10,1.4763,1.4892,1.4465,1.46537,229498.0
2025-10-13,1.46967,1.47489,1.43531,1.45247,213647.0
2025-10-14,1.45539,1.47115,1.44339,1.45751,179575.0
2025-10-15,1.47378,1.48635,1.43335,1.44785,241852.0
2025-10-16,1.44049,1.45248,1.42015,1.43321,310476.0
2025-10-17,,1.47225,1.42434,1.4587,162585.0
2025-10-20,1.4497,1.46862,1.43155,1.45918,270529.0
2025-10-21,1.46468,1.49499,1.44661,1.47773,207771.0
2025-10-22,1.47043,1.49218,1.46274,1.47386,183773.0
2025-10-23,1.46548,1.51054,1.45052,1.5054,200832.0
2025-10-24,1.50671,1.52353,1.47027,1.47977,274028.0
2025-10-27,1.47857,1.51026,1.46216,1.49524,271901.0
2025-10-28,1.49485,1.50359,1.45642,1.46042,333066.0
2025-10-29,1.46498,1.48108,1.42009,1.43422,187638.0
2025-10-30,1.44267,1.46399,1.43541,1.45655,314996.0
2025-10-31,1.45533,1.48082,1.44895,1.47132,286187.0
2025-11-03,1.47108,1.47768,1.44437,1.45778,178157.0
2025-11-04,1.45622,1.46927,1.45321,1.45922,200499.0
2025-11-05,1.44604,1.46553,1.44057,1.45762,205611.0
2025-11-06,1.46072,1.48231,1.44438,1.46922,225984.0
2025-11-07,1.45456,1.48524,1.4476,1.47776,245946.0
2025-11-10,1.48103,1.52524,1.47293,1.50648,292246.0
2025-11-11,1.50742,1.56745,1.5037,1.55668,258897.0
2025-11-12,1.55312,1.58686,,1.57907,174461.0
2025-11-13,1.58713,1.61929,1.58348,1.60599,314796.0
2025-11-14,1.59918,1.61763,1.53529,1.54529,163411.0
2025-11-17,1.55887,1.57698,1.52704,1.5434,197590.0
2025-11-18,1.54419,1.55018,1.52313,1.53011,218012.0
2025-11-19,1.52547,1.54254,1.4958,1.50501,170077.0
2025-11-20,1.50517,1.52078,1.47749,1.4936,292596.0
2025-11-21,1.50657,1.51005,1.4502,1.46803,178508.0
2025-11-24,1.46195,1.48692,1.45069,1.47742,305164.0
2025-11-25,1.4692,1.49498,1.46555,1.48794,189333.0
2025-11-26,1.49537,1.50418,1.4394,1.45226,191350.0
2025-11-27,1.45557,1.48984,1.45249,1.47717,303383.0
2025-11-28,1.47308,1.48501,1.45728,1.46659,201411.0
2025-12-01,1.45355,1.48972,1.44909,1.47438,180157.0
