date,open,high,low,close,volume
2025-09-09,1.56636,1.58796,1.54672,1.56676,174371.0
2025-09-10,1.55203,1.59932,1.5337,1.57835,117509.0
2025-09-11,1.58106,1.59856,1.5322,1.55098,135639.0
2025-09-12,1.54687,1.56128,1.50421,1.52157,134111.0
2025-09-15,1.52747,1.53615,1.46406,1.47464,161515.0
2025-09-16,1.47899,,1.45028,1.46619,128957.0
2025-09-17,1.46159,1.47407,1.45168,1.46365,92299.0
2025-09-18,1.45046,1.45647,1.42014,1.42686,124456.0
2025-09-19,1.43555,1.44276,1.40482,1.41216,200451.0
2025-09-22,1.40414,1.42711,1.35561,1.37565,150284.0
2025-09-23,1.36264,1.36706,1.35555,1.35989,191501.0
2025-09-24,1.35194,1.3998,1.33242,1.37766,190252.0
2025-09-25,1.38074,1.39678,1.35631,1.37577,156363.0
2025-09-26,1.36871,1.42063,1.34753,1.4027,160557.0
2025-09-29,1.41579,1.4202,1.40673,1.41133,156016.0
2025-09-30,1.41106,1.43246,1.37636,1.39549,164198.0
2025-10-01,1.38971,1.43378,1.38001,1.42303,121314.0
2025-10-02,1.42556,1.45598,1.40729,1.43614,194664.0
2025-10-03,1.43767,1.45018,1.3751,1.38942,262297.0
2025-10-06,1.3923,1.40005,1.36764,1.3746,113950.0
2025-10-07,1.38888,1.40757,1.3338,1.35087,131450.0
2025-10-08,1.34531,1.36117,1.32143,1.33925,123050.0
2025-10-09,1.33952,1.35955,,1.33991,175844.0
2025-10-10,1.33998,1.37678,1.31972,1.35939,159663.0
2025-10-13,1.36466,1.37274,1.35089,1.35935,127883.0
2025-10-14,1.35123,1.35768,1.34053,1.34629,128675.0
2025-10-15,1.33536,1.36619,1.32984,1.36147,197773.0
2025-10-16,1.33917,1.36449,1.32294,1.3487,113994.0
2025-10-17,1.35857,1.37797,1.33883,1.358,107699.0
2025-10-20,1.34194,1.36772,1.32227,1.34748,131910.0
2025-10-21,1.34996,1.38579,1.345,1.38052,230161.0
2025-10-22,1.38341,1.39129,1.34303,1.35007,130142.0
2025-10-23,1.35066,1.35804,1.33174,1.34043,137504.0
2025-10-24,1.335,1.35784,1.29203,1.31452,186319.0
2025-10-27,1.3284,1.34503,1.30397,1.31974,104312.0
2025-10-28,1.31821,1.32941,1.30051,1.31099,148707.0
2025-10-29,1.29623,1.35937,1.28073,1.34148,164494.0
2025-10-30,1.34133,1.36548,1.33219,1.35598,204528.0
2025-10-31,,1.37943,1.34011,1.3619,150867.0
2025-11-03,1.3587,1.36276,1.35155,1.35502,150615.0
2025-11-04,1.36493,1.38164,1.34816,1.36654,122072.0
2025-11-05,1.3731,1.3782,1.33992,1.34502,193188.0
2025-11-06,1.3484,1.35813,1.2947,1.30355,147842.0
2025-11-07,1.29049,1.30381,1.26562,1.27759,152142.0
2025-11-10,1.28793,1.30884,1.25693,1.27594,164022.0
2025-11-11,1.28237,1.31623,1.27495,1.30933,165460.0
2025-11-12,1.31946,1.33169,1.31127,1.32442,147296.0
2025-11-13,1.32771,1.3429,1.30614,1.3231,116854.0
2025-11-14,1.32168,1.33564,1.29671,1.31408,101465.0
2025-11-17,1.32028,1.3328,1.29412,1.30541,160319.0
2025-11-18,1.31236,1.32285,1.29188,1.30105,173875.0
2025-11-19,1.30315,1.31553,1.28064,1.29443,137123.0
2025-11-20,1.29508,1.32735,1.28149,1.31348,178238.0
2025-11-21,1.30607,1.32058,1.27071,1.28466,167442.0
2025-11-24,1.2754,1.30658,1.26788,1.30013,194291.0
2025-11-25,1.30721,1.31742,1.28397,1.29286,161196.0
2025-11-26,1.2969,1.3083,1.26362,1.2738,211576.0
2025-11-27,1.26827,1.28223,1.24736,1.26436,111192.0
2025-11-28,1.2621,1.27376,1.25233,1.2633,147810.0
2025-12-01,1.25146,1.29341,1.2419,1.28571,172106.0
