date,open,high,low,close,volume
2025-09-16,83.5656,85.6862,81.8397,84.449,444772.0
2025-09-17,84.7364,88.3163,82.7646,86.9037,365319.0
2025-09-18,85.8345,87.9645,81.9338,83.6593,171809.0
2025-09-19,85.5225,92.6394,83.2966,89.937,469877.0
2025-09-22,89.4279,91.334,79.7344,81.6558,513260.0
2025-09-23,78.3282,85.3013,75.5151,83.2253,185884.0
2025-09-24,82.7748,85.7958,80.7787,83.952,363253.0
2025-09-25,,86.7008,82.6783,85.3961,312779.0
2025-09-26,85.7462,91.468,81.4854,87.5906,234992.0
2025-09-29,86.2092,87.3154,85.4777,86.4044,320935.0
2025-09-30,87.3608,94.1878,83.8168,90.9356,212306.0
2025-10-01,91.4692,93.4403,79.5593,82.0374,255899.0
2025-10-02,81.9072,87.6735,79.608,85.2878,436414.0
2025-10-03,84.2475,90.3606,82.0615,88.2975,348399.0
2025-10-06,85.8332,94.8962,85.026,93.8935,387470.0
2025-10-07,92.2168,95.5828,89.0887,92.2575,204845.0
2025-10-08,91.3854,95.3568,89.9191,94.1212,370456.0
2025-10-09,95.11,102.5182,92.5028,100.5593,456789.0
2025-10-10,100.0879,101.5561,93.0553,94.6377,533910.0
2025-10-13,92.5384,95.3476,85.7803,88.9947,413381.0
2025-10-14,87.482,89.5718,82.8132,84.92,395154.0
2025-10-15,87.2927,91.3247,83.3084,88.2097,408423.0
2025-10-16,87.9054,93.0304,86.3914,91.5105,365275.0
2025-10-17,91.4461,96.6279,86.7928,93.2994,175218.0
2025-10-20,93.8629,95.9499,86.8348,88.6567,494905.0
2025-10-21,88.3876,89.3065,81.985,82.8022,513635.0
2025-10-22,82.3294,87.5552,,84.6804,284474.0
2025-10-23,87.2384,91.494,86.2062,90.2868,342568.0
2025-10-24,89.4949,91.9107,84.0191,86.7534,352412.0
2025-10-27,87.2602,91.051,81.2192,84.6629,373215.0
2025-10-28,85.3288,88.7022,81.7769,84.5378,288962.0
2025-10-29,82.0644,87.1659,80.4583,85.3302,268910.0
2025-10-30,87.1178,88.4748,80.7615,81.9879,341432.0
2025-10-31,79.5853,83.1294,77.7982,81.2678,169427.0
2025-11-03,81.8069,82.8841,74.4195,75.7953,446153.0
2025-11-04,76.9195,79.4903,71.6859,74.7087,356865.0
2025-11-05,75.3539,79.2055,73.791,77.3823,263423.0
2025-11-06,77.5083,83.0944,74.948,80.6961,347194.0
2025-11-07,85.2988,87.8313,78.2047,80.554,287682.0
2025-11-10,79.9752,81.3392,76.3586,77.9305,365922.0
2025-11-11,80.0431,82.0462,77.4861,79.213,209277.0
2025-11-12,77.3536,83.4812,73.8307,79.832,317706.0
2025-11-13,81.6369,84.3312,75.4819,79.1902,342649.0
2025-11-14,76.3423,79.1807,72.4567,74.9661,352421.0
2025-11-17,73.9516,76.2185,71.5387,74.408,
2025-11-18,71.3346,74.7947,70.1547,73.9513,239655.0
2025-11-19,76.3429,82.0444,72.4935,77.9665,166961.0
2025-11-20,79.9675,84.0798,75.6724,79.6085,167748.0
2025-11-21,77.9921,83.7052,73.0289,79.5672,165512.0
2025-11-24,79.4617,82.6495,71.8831,75.5883,245662.0
2025-11-25,75.5274,82.58,73.7453,80.7587,289689.0
2025-11-26,84.3066,86.0455,73.6101,75.3659,235473.0
2025-11-27,76.5502,81.5559,74.1924,79.6168,400914.0
2025-11-28,77.6579,83.9544,76.5804,83.0683,197458.0
2025-12-01,85.1274,86.137,82.0663,83.0032,320702.0
